pokemon\Tomato___healthy\f4eb7211-c823-4d1c-bb69-a74a123a2d05___RS_HL 0112.JPG,8
pokemon\Tomato___Leaf_Mold\e7ebe82b-5573-47ff-acb8-f208462d0335___Crnl_L.Mold 7123.JPG,3
pokemon\Tomato___Bacterial_spot\f68ccc94-dbbb-43e3-a7fb-c298c0f5830c___GCREC_Bact.Sp 6057.JPG,0
pokemon\Tomato___healthy\fb123526-11fd-4d0d-96cc-3423da0b61a2___RS_HL 9756.JPG,8
pokemon\Tomato___healthy\fd2fa9cc-2147-40ff-9e71-0056eb7884ed___GH_HL Leaf 285.JPG,8
pokemon\Tomato___Late_blight\f37f0878-31f2-402b-81c6-dd1af6e15899___RS_Late.B 5222.JPG,2
pokemon\Tomato___Bacterial_spot\f321fdc4-0b37-4f12-bf76-30af4c54a573___UF.GRC_BS_Lab Leaf 9227.JPG,0
pokemon\Tomato___Leaf_Mold\db35e8bc-5879-436e-82a1-e1e0e0f9b19c___Crnl_L.Mold 7044.JPG,3
pokemon\Tomato___Leaf_Mold\d0049080-d379-4a5c-9407-1073f4d3ce3f___Crnl_L.Mold 8642.JPG,3
pokemon\Tomato___Leaf_Mold\d662ce55-855f-4af0-84ef-6e0d9e5e468a___Crnl_L.Mold 6586.JPG,3
pokemon\Tomato___Septoria_leaf_spot\f58caf5e-484c-4fa3-a2a7-1570aa64d28c___JR_Sept.L.S 2669.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\bda626c4-8c66-439e-8106-73b716c238dc___Com.G_SpM_FL 9494.JPG,5
pokemon\Tomato___Bacterial_spot\face0e7f-6173-456e-9ee5-973aedb41c3b___GCREC_Bact.Sp 3493.JPG,0
pokemon\Tomato___Leaf_Mold\f6c43250-2d85-42fb-85e6-57699cbb9350___Crnl_L.Mold 6765.JPG,3
pokemon\Tomato___Target_Spot\dbde19fe-bc70-417b-9852-ee624dd7fe7c___Com.G_TgS_FL 9845.JPG,6
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f4e7971e-2b38-49c8-9cd8-7d0a5431ac40___Com.G_SpM_FL 1567.JPG,5
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e8eacb74-00fe-4e44-beec-f29c4bb58c58___Com.G_SpM_FL 8479.JPG,5
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e8c55c07-a9fe-4fcb-8e45-846cfe14eb59___Com.G_SpM_FL 1501.JPG,5
pokemon\Tomato___healthy\ea815fb4-7c6f-4088-94d0-59609294c65e___RS_HL 9785.JPG,8
pokemon\Tomato___Early_blight\df86b9f1-3871-4139-be7d-928bd3e6d642___RS_Erly.B 7497.JPG,1
pokemon\Tomato___Target_Spot\df537b68-86d4-4bdb-9c92-1fee207aac5c___Com.G_TgS_FL 0941.JPG,6
pokemon\Tomato___Leaf_Mold\e2d4c4ee-752f-4494-a046-6076bc08ecbd___Crnl_L.Mold 7178.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\00bc7858-1dca-4bfb-a828-225f03bd72a5___Com.G_SpM_FL 9455.JPG,5
pokemon\Tomato___Early_blight\00c5c908-fc25-4710-a109-db143da23112___RS_Erly.B 7778.JPG,1
pokemon\Tomato___Late_blight\fe416307-5c50-4c9f-96b5-f6e15ef79045___RS_Late.B 4975.JPG,2
pokemon\Tomato___Septoria_leaf_spot\e6846762-b103-4573-9b76-33b2c0804e08___JR_Sept.L.S 8492.JPG,4
pokemon\Tomato___Leaf_Mold\f655d3f3-4b41-4e5a-adcd-5bf481d8d8eb___Crnl_L.Mold 8716.JPG,3
pokemon\Tomato___Early_blight\fc296f63-8cb3-42f1-a9c1-f6ed8e49777c___RS_Erly.B 6400.JPG,1
pokemon\Tomato___Bacterial_spot\fd3a25ef-50f2-4ca2-a20d-d0a99bcbae13___GCREC_Bact.Sp 6394.JPG,0
pokemon\Tomato___Bacterial_spot\f21dbfc9-1b65-4407-808b-55685784bd19___GCREC_Bact.Sp 3138.JPG,0
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\00fa99e8-2605-4d72-be69-98277587d84b___Com.G_SpM_FL 1453.JPG,5
pokemon\Tomato___Early_blight\e29ee209-e895-434f-9078-db727c5a98dd___RS_Erly.B 9383.JPG,1
pokemon\Tomato___Septoria_leaf_spot\ea76488a-600f-477a-9d0a-17e1bb368987___Matt.S_CG 6048.JPG,4
pokemon\Tomato___Target_Spot\fb967f21-6c02-4bd3-9145-ee91db7eb2c8___Com.G_TgS_FL 8059.JPG,6
pokemon\Tomato___Target_Spot\f249d82a-14ab-40dc-92d6-24a4a0f82fc7___Com.G_TgS_FL 0944.JPG,6
pokemon\Tomato___Late_blight\f28e0d02-2e81-4b32-92c7-7d08ce9e40d7___GHLB2 Leaf 9001.JPG,2
pokemon\Tomato___Target_Spot\fe4f28b2-dbcc-438f-88cf-e94e17a37ac4___Com.G_TgS_FL 0900.JPG,6
pokemon\Tomato___Septoria_leaf_spot\f5f9f526-893f-467f-8345-75f707456b3a___Matt.S_CG 7511.JPG,4
pokemon\Tomato___Late_blight\f33028e4-68df-4312-ba25-94d65f03efcf___RS_Late.B 5530.JPG,2
pokemon\Tomato___Early_blight\eaf0d111-089a-4808-a34c-dd40e3bb4db4___RS_Erly.B 8393.JPG,1
pokemon\Tomato___Septoria_leaf_spot\e99379ba-b894-4930-bd39-49298c466fec___Matt.S_CG 7492.JPG,4
pokemon\Tomato___Late_blight\fee09bd4-a9e3-4174-bd89-4f9b6f911902___GHLB2 Leaf 123.JPG,2
pokemon\Tomato___Early_blight\e9e56650-8172-4a98-8100-72e79a3a5858___RS_Erly.B 7481.JPG,1
pokemon\Tomato___Early_blight\e5266d06-0ba7-49c6-9bc6-c8351b56fc88___RS_Erly.B 8294.JPG,1
pokemon\Tomato___Late_blight\fbbe43eb-7d70-4053-97ac-908fb9af1a6f___RS_Late.B 6587.JPG,2
pokemon\Tomato___Leaf_Mold\f9e451c7-e732-4c74-a0bd-94e7fa8016ac___Crnl_L.Mold 7093.JPG,3
pokemon\Tomato___healthy\ee83a3b8-911e-455e-be06-20583bfb6b74___GH_HL Leaf 451.JPG,8
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f12f4153-59e2-4e95-9ff2-fa3b7542ab2e___Com.G_SpM_FL 1427.JPG,5
pokemon\Tomato___Early_blight\da84925b-554a-465d-bdb2-91851f77d5ce___RS_Erly.B 9420.JPG,1
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f03d3d30-cc06-48e0-9a8f-978f705cc2e8___Com.G_SpM_FL 1278.JPG,5
pokemon\Tomato___Septoria_leaf_spot\e74261a8-7e3a-43b5-a4de-16a7946b5d8f___Matt.S_CG 1049.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f3cb657b-6bd4-46c1-88db-660b43012e0d___UF.GRC_YLCV_Lab 02899.JPG,7
pokemon\Tomato___Leaf_Mold\ebe5c5c5-7e29-4aa7-bc0b-f895b5bc3d20___Crnl_L.Mold 6676.JPG,3
pokemon\Tomato___Leaf_Mold\e5296fcd-8354-4c8c-8e91-777fe4d9555b___Crnl_L.Mold 8973.JPG,3
pokemon\Tomato___Early_blight\deed458f-ec5b-46c7-9658-c005cf90fc11___RS_Erly.B 7480.JPG,1
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f0dcd911-4ac9-40c5-b430-e4522ae6e82b___Com.G_SpM_FL 9629.JPG,5
pokemon\Tomato___Septoria_leaf_spot\e21d533f-e496-4502-a89e-fa485c90d62d___JR_Sept.L.S 8379.JPG,4
pokemon\Tomato___healthy\ffd8aa68-138f-4114-96c7-21eef72e1e13___RS_HL 9881.JPG,8
pokemon\Tomato___healthy\fd1db002-680b-432b-9d60-68b80a4a310f___RS_HL 0049.JPG,8
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e75ee5eb-d2c7-400a-8fd0-99cf0ec3e373___Com.G_SpM_FL 9595.JPG,5
pokemon\Tomato___Leaf_Mold\0adab1d4-5696-4cd8-8453-3931b70e856d___Crnl_L.Mold 8689.JPG,3
pokemon\Tomato___Early_blight\fe856320-407c-4390-9960-a6a539371182___RS_Erly.B 7624.JPG,1
pokemon\Tomato___Target_Spot\f51ac91a-383b-42d3-aa8e-e1652ffe248f___Com.G_TgS_FL 0695.JPG,6
pokemon\Tomato___Target_Spot\f276f16a-6fd5-4822-b5df-d035633a28d2___Com.G_TgS_FL 9980.JPG,6
pokemon\Tomato___Leaf_Mold\0ae36892-5cb1-476e-8a51-b7fd8183a535___Crnl_L.Mold 6728.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f8b06c4f-6f3a-44dd-9a70-2ab2a9be23e6___Com.G_SpM_FL 1534.JPG,5
pokemon\Tomato___Late_blight\f2c089b3-34a5-4300-848f-a0d6eebcb756___RS_Late.B 5174.JPG,2
pokemon\Tomato___Early_blight\ff422d28-d002-4382-80bf-30f78f66c677___RS_Erly.B 6492.JPG,1
pokemon\Tomato___Septoria_leaf_spot\eb198452-aee4-4d4f-a460-2a41a914ba1d___Matt.S_CG 0929.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\efd35611-5d21-4479-b279-00cfa75e8042___Com.G_SpM_FL 8429.JPG,5
pokemon\Tomato___Septoria_leaf_spot\ea58163c-f3f2-463f-8ef5-03b347fb2e79___JR_Sept.L.S 2605.JPG,4
pokemon\Tomato___Septoria_leaf_spot\ff3ff139-ca11-4e48-b78e-29147bec8ae4___Keller.St_CG 1981.JPG,4
pokemon\Tomato___Early_blight\e3b74c49-7e82-4094-8a02-5ae7644a1d00___RS_Erly.B 7393.JPG,1
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f2cd644a-34cf-45e8-9dd8-9a648b1d06be___UF.GRC_YLCV_Lab 01254.JPG,7
pokemon\Tomato___Late_blight\f401bc9a-3136-40cd-8a6b-99308e7de798___RS_Late.B 5004.JPG,2
pokemon\Tomato___Septoria_leaf_spot\e77fea03-e748-4903-bf0d-242af509ea7e___Matt.S_CG 2536.JPG,4
pokemon\Tomato___Septoria_leaf_spot\f4e9db97-3802-4b3c-8474-17aeaa385bb3___Matt.S_CG 1399.JPG,4
pokemon\Tomato___Septoria_leaf_spot\f89c062b-b2ea-4bfc-846f-dc0096b72822___Matt.S_CG 7537.JPG,4
pokemon\Tomato___Septoria_leaf_spot\fef6e580-b1a6-4093-829d-73472fc5c9f9___Matt.S_CG 7545.JPG,4
pokemon\Tomato___Bacterial_spot\f83e2dfd-ffd2-4da7-ba80-7a18bfdb9bc9___GCREC_Bact.Sp 3485.JPG,0
pokemon\Tomato___healthy\e0987875-8fe2-49ee-8f01-e29281c3d790___RS_HL 0239.JPG,8
pokemon\Tomato___healthy\f32a71f9-5468-4169-aa2f-e895f070bfc7___RS_HL 9997.JPG,8
pokemon\Tomato___healthy\ef55e589-0ad8-4602-be35-e0ee6aa33b8a___GH_HL Leaf 300.JPG,8
pokemon\Tomato___Target_Spot\dcfa6eed-1321-4f35-a7d2-4790b3263ea1___Com.G_TgS_FL 8385.JPG,6
pokemon\Tomato___Leaf_Mold\e52cddad-4c37-4f76-99fe-332801a1cb54___Crnl_L.Mold 6949.JPG,3
pokemon\Tomato___Septoria_leaf_spot\f30ddd54-529d-4e4e-bca6-ddad3a68a690___Matt.S_CG 7858.JPG,4
pokemon\Tomato___Bacterial_spot\00b7e89a-e129-4576-b51f-48923888bff9___GCREC_Bact.Sp 6202.JPG,0
pokemon\Tomato___Bacterial_spot\fb25aff6-5c78-42d9-b9af-9181811ac18b___GCREC_Bact.Sp 5788.JPG,0
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f3d589c4-5fee-4dbe-9e0d-2b83e93795b9___YLCV_NREC 2573.JPG,7
pokemon\Tomato___Bacterial_spot\fc594562-7b84-4049-8095-7e23b7ecba2f___GCREC_Bact.Sp 5910.JPG,0
pokemon\Tomato___healthy\f0037c61-001d-4b1f-b794-5b5ab49d50d5___RS_HL 0527.JPG,8
pokemon\Tomato___Early_blight\dbbc206a-90ab-4b29-abe0-5613028278be___RS_Erly.B 8409.JPG,1
pokemon\Tomato___Early_blight\e221d1fa-e003-44eb-a0b0-57e8fcd73fd3___RS_Erly.B 7571.JPG,1
pokemon\Tomato___Septoria_leaf_spot\e38651f1-8c9d-41bf-85b8-439272ee46ab___Matt.S_CG 1393.JPG,4
pokemon\Tomato___Leaf_Mold\f7826d86-2eb1-408f-b2c1-a43afe0268b3___Crnl_L.Mold 9056.JPG,3
pokemon\Tomato___Septoria_leaf_spot\e94aaf1a-0c1b-4020-87f0-93c74f929f1c___JR_Sept.L.S 8496.JPG,4
pokemon\Tomato___Septoria_leaf_spot\f097ffb6-610d-4801-a303-5d60ff24fafa___Matt.S_CG 6294.JPG,4
pokemon\Tomato___healthy\ec57d9f8-7dcc-49e6-9ce7-af7d01eda4d1___RS_HL 9718.JPG,8
pokemon\Tomato___Leaf_Mold\e8b8ec25-254b-4e16-adec-82f68d311e0a___Crnl_L.Mold 6508.JPG,3
pokemon\Tomato___Late_blight\f6114b61-d9c7-43fb-abb4-5a79501a624b___RS_Late.B 6715.JPG,2
pokemon\Tomato___Bacterial_spot\f397204f-2465-47a8-8ec2-45cdf8fdfc5d___GCREC_Bact.Sp 3692.JPG,0
pokemon\Tomato___Target_Spot\c101b725-66bb-4444-b06a-823d0bfa7acc___Com.G_TgS_FL 0867.JPG,6
pokemon\Tomato___Target_Spot\ff8c5027-32f0-46f4-a719-88e1be5eb4a7___Com.G_TgS_FL 7980.JPG,6
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e03a6b15-f236-4b0a-a1bc-a61f02f959ed___UF.GRC_YLCV_Lab 01915.JPG,7
pokemon\Tomato___Target_Spot\fa4f01ef-5a7a-4963-bd1a-57b64691c0b0___Com.G_TgS_FL 8290.JPG,6
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e3540464-df30-4477-8bf6-66501f270508___Com.G_SpM_FL 8501.JPG,5
pokemon\Tomato___Leaf_Mold\e8a0bcf7-b76f-495f-ad84-f29329bfa481___Crnl_L.Mold 6620.JPG,3
pokemon\Tomato___Bacterial_spot\fb565b6a-8b9b-4f84-8436-b593df56c452___GCREC_Bact.Sp 5863.JPG,0
pokemon\Tomato___Leaf_Mold\da70a983-649d-4262-a78f-4b5be677167e___Crnl_L.Mold 9168.JPG,3
pokemon\Tomato___Septoria_leaf_spot\f8e19e45-a84d-4292-8849-8849518a2d4f___JR_Sept.L.S 8517.JPG,4
pokemon\Tomato___Target_Spot\f9769c47-1f95-49f2-aed6-7b50d15bc9c3___Com.G_TgS_FL 0026.JPG,6
pokemon\Tomato___healthy\fb084c48-8c42-43a1-8193-191ba873bd2d___GH_HL Leaf 514.1.JPG,8
pokemon\Tomato___Late_blight\f52d0ec5-4bc7-4a32-b9a1-6930b6c3477d___RS_Late.B 6501.JPG,2
pokemon\Tomato___Leaf_Mold\f2a712d0-5d8c-4676-a0c3-732ef8ebc8f0___Crnl_L.Mold 8861.JPG,3
pokemon\Tomato___Bacterial_spot\fc6a6a03-757b-4549-8c2e-194141456f60___GCREC_Bact.Sp 6252.JPG,0
pokemon\Tomato___Septoria_leaf_spot\fdf8c942-a8a1-49f1-ad3d-e4b492a7a145___Matt.S_CG 1590.JPG,4
pokemon\Tomato___Leaf_Mold\f3ef6606-c66b-4fa0-a542-f09b78b6c3e0___Crnl_L.Mold 9120.JPG,3
pokemon\Tomato___Early_blight\e2e0a1a0-4f52-4320-ac24-69fa7f0fd033___RS_Erly.B 9596.JPG,1
pokemon\Tomato___healthy\0a205a11-1e64-49f7-93c2-ad59312b4f83___RS_HL 0334.JPG,8
pokemon\Tomato___Septoria_leaf_spot\fc963fa5-7179-402b-95e7-018c2837d2c1___JR_Sept.L.S 2706.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f4f765b8-958b-4266-981e-2320454ac4ab___Com.G_SpM_FL 9356.JPG,5
pokemon\Tomato___Target_Spot\f76c81a2-941e-4a7b-8ce1-ae366c83d87e___Com.G_TgS_FL 0708.JPG,6
pokemon\Tomato___Early_blight\eb84cf99-aee8-4acc-8d3d-c5a24c672eb4___RS_Erly.B 7423.JPG,1
pokemon\Tomato___Leaf_Mold\fc3b00ae-34b4-41f4-9122-5649f1aca3d8___Crnl_L.Mold 6687.JPG,3
pokemon\Tomato___healthy\fc849a80-15fd-486d-bedc-0239e1278660___RS_HL 0494.JPG,8
pokemon\Tomato___Bacterial_spot\f8612abc-7408-451f-b6b8-89561d679bd0___GCREC_Bact.Sp 2997.JPG,0
pokemon\Tomato___Target_Spot\ffd1fc2d-9520-4a02-a4aa-8bed12f1d345___Com.G_TgS_FL 8178.JPG,6
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f2d61698-7005-4449-a2ac-e0750f8d9615___YLCV_GCREC 2784.JPG,7
pokemon\Tomato___Target_Spot\0a51617c-ecb5-42ce-9d34-300307be3465___Com.G_TgS_FL 0976.JPG,6
pokemon\Tomato___Early_blight\dfa9f6bb-92ac-4b41-ac6c-fd2a7ddd093a___RS_Erly.B 8276.JPG,1
pokemon\Tomato___Early_blight\e2ce6add-93e2-4c1f-9ee3-2354d1542e8b___RS_Erly.B 7698.JPG,1
pokemon\Tomato___Leaf_Mold\f28805ce-de82-49bf-be6c-aa8c9c71a595___Crnl_L.Mold 8815.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ea97444a-53a0-41fe-a790-811c730f1321___Com.G_SpM_FL 1525.JPG,5
pokemon\Tomato___Leaf_Mold\f20ed4bc-ca80-440c-b254-95d0a1953da8___Crnl_L.Mold 8792.JPG,3
pokemon\Tomato___Target_Spot\f252ed58-7e35-499e-861a-c94005d7df94___Com.G_TgS_FL 7912.JPG,6
pokemon\Tomato___healthy\e1959167-b7b2-49e3-b5ce-4c5665022ada___RS_HL 0127.JPG,8
pokemon\Tomato___healthy\f2acd891-c219-4c76-b2e7-a55c7c92e018___RS_HL 9898.JPG,8
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\ef6916e0-494b-4594-81e8-b7b884560aa2___UF.GRC_YLCV_Lab 02857.JPG,7
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ea4ee443-4595-404c-818a-9a52e43577db___Com.G_SpM_FL 8503.JPG,5
pokemon\Tomato___Early_blight\da3ad71b-85ba-4e94-bd12-8eff52776138___RS_Erly.B 9469.JPG,1
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e421fcb0-be23-4ff8-a5f0-0ee7110160e5___Com.G_SpM_FL 1680.JPG,5
pokemon\Tomato___Bacterial_spot\f1882d7d-3cd9-44fe-a1ea-a114fc462059___GCREC_Bact.Sp 3862.JPG,0
pokemon\Tomato___Septoria_leaf_spot\f7c80186-a4f8-4c18-af38-106b81f23bbd___Matt.S_CG 7658.JPG,4
pokemon\Tomato___Septoria_leaf_spot\f66f9dfc-e357-4ecc-9871-03d93fd018e2___JR_Sept.L.S 8357.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e9b4f610-ede6-4f4e-a604-b0c8bd1ce4cd___Com.G_SpM_FL 9281.JPG,5
pokemon\Tomato___Septoria_leaf_spot\f285de60-b746-43c9-8891-133dce784b44___Keller.St_CG 1788.JPG,4
pokemon\Tomato___Bacterial_spot\f7964e03-1651-4a72-8f28-be8626513372___GCREC_Bact.Sp 5591.JPG,0
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f8f0681e-4a15-4487-9d10-6433ccad2dee___UF.GRC_YLCV_Lab 02048.JPG,7
pokemon\Tomato___Early_blight\d96c3244-39ec-4188-9870-a6e32aad81d6___RS_Erly.B 7540.JPG,1
pokemon\Tomato___Bacterial_spot\f35d15fe-0e89-45a0-b2c2-81bbc6173915___GCREC_Bact.Sp 3766.JPG,0
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f5f2ed23-a194-4bcb-bc9e-dc230cfe6c4e___Com.G_SpM_FL 9431.JPG,5
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e533effc-696a-45d4-b05e-43b83ae4e821___Com.G_SpM_FL 8754.JPG,5
pokemon\Tomato___Bacterial_spot\eef753ba-cf26-427c-90f7-1ec9daf6afe8___GCREC_Bact.Sp 3383.JPG,0
pokemon\Tomato___Late_blight\f14bdea6-8f1d-47c4-ab6f-dbf05c994901___GHLB2 Leaf 9046.JPG,2
pokemon\Tomato___Septoria_leaf_spot\f52594e8-944c-4c02-8bd3-47f98a1cf375___Matt.S_CG 1607.JPG,4
pokemon\Tomato___Target_Spot\dd058cb8-9108-4660-a12f-568ac4d6ab48___Com.G_TgS_FL 0016.JPG,6
pokemon\Tomato___Target_Spot\f8d791bc-1b26-40e5-ad02-c45ed79aa128___Com.G_TgS_FL 9928.JPG,6
pokemon\Tomato___healthy\f0068af9-0c54-4a08-8cf1-3890bead99d0___RS_HL 0336.JPG,8
pokemon\Tomato___Early_blight\d032b2d0-3c5b-4f1d-9532-4fd09cbd5482___RS_Erly.B 7689.JPG,1
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f6c1b696-4b92-4a98-a234-b49432a27e83___UF.GRC_YLCV_Lab 01497.JPG,7
pokemon\Tomato___Bacterial_spot\fddcff1d-8349-4653-a34f-e455228bdbca___GCREC_Bact.Sp 6310.JPG,0
pokemon\Tomato___Leaf_Mold\e40da81e-07e7-4914-af0d-461a2b1a10ec___Crnl_L.Mold 7101.JPG,3
pokemon\Tomato___Late_blight\fabaa5c5-3180-49b7-b538-d1a31316afd8___GHLB2 Leaf 121.4.JPG,2
pokemon\Tomato___Leaf_Mold\fb134b57-4763-4598-a0ee-ec7aa7e95d35___Crnl_L.Mold 6695.JPG,3
pokemon\Tomato___Target_Spot\f8ce0b9d-9cae-41d3-af49-2872493f3d47___Com.G_TgS_FL 0903.JPG,6
pokemon\Tomato___Bacterial_spot\f6084490-18e3-489a-9144-4584db9c1d38___GCREC_Bact.Sp 3049.JPG,0
pokemon\Tomato___healthy\fc22b565-e97b-454d-8792-fd945d1badc5___RS_HL 9880.JPG,8
pokemon\Tomato___Target_Spot\f148fe37-71ce-4ae4-891a-cde10ef3126f___Com.G_TgS_FL 8268.JPG,6
pokemon\Tomato___Septoria_leaf_spot\fcbdd052-d481-4db7-ad82-f98bdfc7cc1c___Matt.S_CG 7462.JPG,4
pokemon\Tomato___Leaf_Mold\e59a2933-7869-4e49-8ed5-1663ca5200d1___Crnl_L.Mold 6785.JPG,3
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f7a6a43c-7808-4350-b539-85d816920f43___UF.GRC_YLCV_Lab 03177.JPG,7
pokemon\Tomato___Septoria_leaf_spot\f13ab290-0715-4c2c-bd6a-f72a044e2096___Matt.S_CG 0676.JPG,4
pokemon\Tomato___Late_blight\f66ada20-cd47-4393-b7c6-87f1f39fd741___GHLB_PS Leaf 41.1 Day 18.jpg,2
pokemon\Tomato___Bacterial_spot\f5976cc5-521a-43c4-97ee-3abfdbb96ae9___GCREC_Bact.Sp 5725.JPG,0
pokemon\Tomato___Septoria_leaf_spot\e99b6e56-c1b9-42e0-94a8-8a2f0442a1fe___Matt.S_CG 0671.JPG,4
pokemon\Tomato___healthy\eab401a8-c014-4a63-98d4-b6144cfc7bc9___GH_HL Leaf 289.JPG,8
pokemon\Tomato___healthy\fcfb486e-63dc-405c-8a17-0551e5f76959___RS_HL 9663.JPG,8
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e9083f18-a438-4052-bfc3-09127b6f6b98___YLCV_NREC 2893.JPG,7
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e346d87d-cd42-425f-a7a0-8fca01cb6f75___Com.G_SpM_FL 8550.JPG,5
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e62a1de5-9b8a-4133-8f78-5c9e9f56fa3b___Com.G_SpM_FL 9445.JPG,5
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f3d78cbf-b3dd-431f-aace-ea35602e4095___UF.GRC_YLCV_Lab 03151.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f8fe6d39-87c5-49c8-914e-9d723dd60773___UF.GRC_YLCV_Lab 01879.JPG,7
pokemon\Tomato___Target_Spot\f674c52c-b90b-49b6-b044-bae00441a531___Com.G_TgS_FL 0953.JPG,6
pokemon\Tomato___Late_blight\46ac1a7f-6529-4812-9d11-996a288a907b___GHLB2 Leaf 113.4.JPG,2
pokemon\Tomato___Leaf_Mold\0b3d5bf2-607f-4f95-bdcd-3542b8bd3244___Crnl_L.Mold 6654.JPG,3
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e2fc3ff8-2a44-468c-bf27-a15864dceb5b___UF.GRC_YLCV_Lab 01985.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f5b223a1-d753-41a3-ae94-a97a93614d80___UF.GRC_YLCV_Lab 01990.JPG,7
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\00c8e9a0-1fb8-434b-8981-25511358ddc9___Com.G_SpM_FL 8717.JPG,5
pokemon\Tomato___Late_blight\fb584346-7e1d-46d6-ae0b-365b6ccad7ce___GHLB2 Leaf 8981.JPG,2
pokemon\Tomato___Leaf_Mold\fb88e8e4-f380-4d43-a70e-0e64db8d1b64___Crnl_L.Mold 6798.JPG,3
pokemon\Tomato___Early_blight\fbc07887-0306-4f85-9de9-ebb68a87753a___RS_Erly.B 7456.JPG,1
pokemon\Tomato___Septoria_leaf_spot\f214d421-d6a3-4152-9e8f-db81ceb32dd1___Matt.S_CG 7811.JPG,4
pokemon\Tomato___Leaf_Mold\e379328a-4265-470a-978d-5020f59f4c1f___Crnl_L.Mold 6833.JPG,3
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f2e9db8c-c535-4b1d-a7cf-2f3768c6da05___YLCV_NREC 2227.JPG,7
pokemon\Tomato___Early_blight\fd6417ac-d076-4658-a4f8-6916d781c72a___RS_Erly.B 7360.JPG,1
pokemon\Tomato___Septoria_leaf_spot\e76b4dad-409f-4f6a-ab14-60997d227035___JR_Sept.L.S 2488.JPG,4
pokemon\Tomato___Late_blight\f2f22a54-7995-4b43-83bf-5a0fba777466___RS_Late.B 5583.JPG,2
pokemon\Tomato___Early_blight\ad567130-1714-4f31-9735-9ffe4b373964___RS_Erly.B 7623.JPG,1
pokemon\Tomato___Late_blight\f2581062-48ef-4957-bab3-9beb606ff3ef___RS_Late.B 6291.JPG,2
pokemon\Tomato___Leaf_Mold\e6e60f43-eff7-4f87-8aef-ab1ddcc6526a___Crnl_L.Mold 6942.JPG,3
pokemon\Tomato___healthy\fc1e8e1c-5939-4ad9-b87e-2cbb77cef418___RS_HL 0536.JPG,8
pokemon\Tomato___Leaf_Mold\fb7b35d0-f501-4410-902c-99ab6022ae47___Crnl_L.Mold 9163.JPG,3
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f5c170c0-4f2b-4ff1-8729-23adcd112315___YLCV_GCREC 2207.JPG,7
pokemon\Tomato___Bacterial_spot\f0765e3f-e21f-4b0f-ae02-0ac9de9cfb0e___GCREC_Bact.Sp 3825.JPG,0
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f2fecaa6-8c39-4163-be6f-ecd456c7b74d___Com.G_SpM_FL 1197.JPG,5
pokemon\Tomato___Target_Spot\fcdf476f-a70b-4480-be9b-ceb041a45761___Com.G_TgS_FL 9935.JPG,6
pokemon\Tomato___healthy\fd31ab37-d2af-40c8-9292-e143807ec0f2___RS_HL 0507.JPG,8
pokemon\Tomato___Bacterial_spot\f295d002-ba3b-45f4-ad4d-44ecf10afbf7___GCREC_Bact.Sp 5820.JPG,0
